City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Verkhnyaya Inta,RU,2022-05-22 02:49:28,65.9811,60.3094,36.28,68,100,14.81
296,Poum,NC,2022-05-22 02:49:29,-20.2333,164.0167,78.26,81,9,16.55
297,Makat,KZ,2022-05-22 02:49:29,47.6469,53.3463,53.87,38,64,9.53
298,Salalah,OM,2022-05-22 02:46:01,17.0151,54.0924,82.49,78,75,4.61
299,Lata,PT,2022-05-22 02:49:30,40.1629,-8.3327,64.08,87,84,4.97
300,Urucara,BR,2022-05-22 02:49:30,-2.5364,-57.76,70.68,96,49,1.66
301,Challans,FR,2022-05-22 02:49:31,46.8436,-1.8749,65.32,79,99,9.46
302,Naryan-Mar,RU,2022-05-22 02:49:31,67.6713,53.087,27.21,76,97,17.54
303,Velingara,SN,2022-05-22 02:49:32,13.15,-14.1167,78.35,55,100,7.85
304,Sola,VU,2022-05-22 02:49:32,-13.8833,167.55,81.3,74,23,3.0
305,West Wendover,US,2022-05-22 02:49:32,40.7391,-114.0733,60.01,14,0,5.75
306,Tezu,IN,2022-05-22 02:49:33,27.9167,96.1667,82.22,72,49,2.46
307,Hailar,CN,2022-05-22 02:49:33,49.2,119.7,75.78,17,79,18.41
308,Mao,ES,2022-05-22 02:49:33,39.8885,4.2658,64.96,100,0,8.05
309,Zemio,CF,2022-05-22 02:49:34,5.0314,25.1361,70.0,86,100,1.81
310,Inirida,CO,2022-05-22 02:49:34,3.8653,-67.9239,71.49,99,100,2.59
311,Kalmunai,LK,2022-05-22 02:49:35,7.4167,81.8167,84.33,67,99,1.7
312,Yuancheng,CN,2022-05-22 02:49:35,36.652,107.7896,71.42,42,98,11.48
313,Mananara,MG,2022-05-22 02:49:35,-16.1667,49.7667,70.92,93,82,5.64
314,Kaitangata,NZ,2022-05-22 02:49:36,-46.2817,169.8464,47.01,78,94,15.28
315,Maua,BR,2022-05-22 02:49:36,-23.6678,-46.4614,58.35,93,31,2.71
316,Boddam,GB,2022-05-22 02:49:37,57.4667,-1.7833,52.43,91,100,18.03
317,Shingu,JP,2022-05-22 02:49:37,33.7333,135.9833,72.84,61,78,7.61
318,Penzance,GB,2022-05-22 02:49:37,50.1186,-5.5371,52.48,86,53,6.89
319,Norre Alslev,DK,2022-05-22 02:49:38,54.8978,11.8841,50.81,91,92,10.45
320,Boa Vista,BR,2022-05-22 02:49:38,2.8197,-60.6733,75.18,88,75,2.3
321,Katsuura,JP,2022-05-22 02:50:39,35.1333,140.3,64.11,81,96,16.04
322,Byron Bay,AU,2022-05-22 02:50:39,-28.65,153.6167,62.71,81,96,13.65
323,North Platte,US,2022-05-22 02:45:42,41.1239,-100.7654,50.25,41,0,4.0
324,Grand Gaube,MU,2022-05-22 02:50:39,-20.0064,57.6608,70.2,71,3,15.95
325,Faya,SA,2022-05-22 02:50:40,18.3851,42.4509,62.71,13,43,6.26
326,Petropavlovsk-Kamchatskiy,RU,2022-05-22 02:50:40,53.0452,158.6483,45.19,81,75,6.71
327,Seoul,KR,2022-05-22 02:46:30,37.5683,126.9778,73.0,55,40,6.91
328,Port Elizabeth,ZA,2022-05-22 02:50:41,-33.918,25.5701,50.29,93,0,3.44
329,East London,ZA,2022-05-22 02:50:41,-33.0153,27.9116,59.65,77,59,2.77
330,Shimoda,JP,2022-05-22 02:50:42,34.6667,138.95,70.16,74,40,8.5
331,Hamilton,US,2022-05-22 02:45:54,39.1834,-84.5333,66.97,96,40,0.0
332,Nenjiang,CN,2022-05-22 02:50:43,49.1833,125.2167,72.55,27,70,7.96
333,Beringovskiy,RU,2022-05-22 02:50:43,63.05,179.3167,38.28,83,100,9.95
334,Le Port,RE,2022-05-22 02:50:43,-20.9373,55.2919,69.76,78,5,4.09
335,Srednekolymsk,RU,2022-05-22 02:50:44,67.45,153.6833,57.31,42,100,14.58
336,Bubaque,GW,2022-05-22 02:50:44,11.2833,-15.8333,78.19,77,100,9.82
337,Sinnamary,GF,2022-05-22 02:50:45,5.3833,-52.95,77.16,89,100,10.94
338,Sabha,LY,2022-05-22 02:50:45,27.0377,14.4283,64.67,22,0,11.03
339,Esna,EG,2022-05-22 02:50:45,25.2934,32.554,71.62,20,0,20.0
340,Oistins,BB,2022-05-22 02:50:46,13.0667,-59.5333,80.69,74,20,19.57
341,Punta De Piedra,VE,2022-05-22 02:50:46,7.6176,-71.4916,73.83,80,6,2.93
342,Ugoofaaru,MV,2022-05-22 02:50:46,5.6667,73.0,82.92,77,31,14.47
343,Sapucaia,BR,2022-05-22 02:50:47,-29.8333,-51.15,58.03,93,89,2.3
344,Felanitx,ES,2022-05-22 02:50:47,39.4696,3.1483,65.95,69,26,3.44
345,Zaraza,VE,2022-05-22 02:50:48,9.3503,-65.3245,77.54,76,1,6.73
346,Lorengau,PG,2022-05-22 02:50:48,-2.0226,147.2712,85.93,67,95,9.95
347,Ananas,HT,2022-05-22 02:50:49,19.2466,-71.9557,69.37,83,99,0.69
348,Belaya,UA,2022-05-22 02:50:49,49.029,25.7706,49.89,82,2,16.08
349,Panguna,PG,2022-05-22 02:50:49,-6.3164,155.4848,82.38,59,25,3.69
350,Omsukchan,RU,2022-05-22 02:50:50,62.5333,155.8,37.4,77,95,9.13
351,Nome,US,2022-05-22 02:48:11,64.5011,-165.4064,67.15,44,0,12.66
352,Batagay,RU,2022-05-22 02:50:50,67.6333,134.6333,52.93,46,97,2.42
353,Husavik,IS,2022-05-22 02:50:51,66.0449,-17.3389,39.18,98,100,10.65
354,Tommot,RU,2022-05-22 02:50:51,58.9564,126.2925,57.45,53,85,2.82
355,North Bend,US,2022-05-22 02:50:52,43.4065,-124.2243,56.91,89,100,16.11
356,Port Macquarie,AU,2022-05-22 02:50:52,-31.4333,152.9167,59.9,100,75,6.91
357,Belle Fourche,US,2022-05-22 02:50:52,44.6714,-103.8522,40.32,78,73,6.22
358,Jalu,LY,2022-05-22 02:50:53,29.0331,21.5482,63.73,67,0,9.08
359,San Rafael,AR,2022-05-22 02:50:53,-34.6177,-68.3301,53.62,29,100,8.16
360,Antalaha,MG,2022-05-22 02:50:54,-14.9003,50.2788,73.4,92,99,8.79
361,Nabire,ID,2022-05-22 02:49:17,-3.3667,135.4833,84.11,71,99,3.4
362,Nanortalik,GL,2022-05-22 02:50:55,60.1432,-45.2371,38.77,86,100,5.61
363,Lahaina,US,2022-05-22 02:50:55,20.8783,-156.6825,86.0,79,11,9.53
364,Aldan,RU,2022-05-22 02:51:55,58.6031,125.3894,50.95,58,44,4.76
365,Namatanai,PG,2022-05-22 02:51:56,-3.6667,152.4333,85.05,62,98,11.01
366,Springbok,ZA,2022-05-22 02:51:56,-29.6643,17.8865,44.29,66,23,4.54
367,Esperance,AU,2022-05-22 02:51:59,-33.8667,121.9,72.19,50,26,17.25
368,Kassala,SD,2022-05-22 02:52:00,15.451,36.4,84.83,51,39,16.37
369,Homer,US,2022-05-22 02:47:19,59.6425,-151.5483,58.87,35,20,20.71
370,Novikovo,RU,2022-05-22 02:52:00,51.1537,37.8879,53.2,98,100,0.29
371,Coruripe,BR,2022-05-22 02:52:01,-10.1256,-36.1756,76.08,82,95,12.93
372,Bandarbeyla,SO,2022-05-22 02:52:01,9.4942,50.8122,80.38,82,100,19.64
373,Twentynine Palms,US,2022-05-22 02:52:02,34.1356,-116.0542,80.74,30,0,4.68
374,Miajadas,ES,2022-05-22 02:52:02,39.1513,-5.9084,60.89,74,100,4.81
375,Herat,AF,2022-05-22 02:52:02,34.5,62.0,56.21,53,0,18.52
376,Mocuba,MZ,2022-05-22 02:52:03,-16.8392,36.9856,66.0,82,32,4.56
377,Hofn,IS,2022-05-22 02:52:03,64.2539,-15.2082,46.67,86,100,15.73
378,Katangli,RU,2022-05-22 02:52:03,51.7102,143.2326,40.23,93,99,8.48
379,Altayskoye,RU,2022-05-22 02:52:04,51.9533,85.3325,72.81,51,100,4.52
380,Wau,SS,2022-05-22 02:52:04,7.7029,27.9953,72.09,85,73,3.53
381,Xuddur,SO,2022-05-22 02:52:05,4.1213,43.8894,70.34,89,49,10.89
382,Los Algarrobos,PA,2022-05-22 02:52:05,8.5,-82.4333,78.8,87,40,2.3
383,Bastia,FR,2022-05-22 02:52:06,42.6667,9.3333,64.29,82,20,4.61
384,Posse,BR,2022-05-22 02:49:34,-14.0931,-46.3694,61.47,53,0,4.03
385,Boyolangu,ID,2022-05-22 02:52:06,-8.1181,111.8935,84.45,66,36,1.74
386,Rialma,BR,2022-05-22 02:52:07,-15.315,-49.5844,55.65,33,1,2.39
387,Paamiut,GL,2022-05-22 02:52:07,61.994,-49.6678,40.17,77,100,35.81
388,Fuengirola,ES,2022-05-22 02:52:08,36.54,-4.6247,71.85,60,0,4.61
389,Inongo,CD,2022-05-22 02:52:08,-1.95,18.2667,70.68,93,100,2.1
390,Buraydah,SA,2022-05-22 02:52:09,26.326,43.975,81.05,16,1,4.23
391,Chimbarongo,CL,2022-05-22 02:52:09,-34.7,-71.05,50.72,78,100,2.59
392,Karwar,IN,2022-05-22 02:52:09,14.8,74.1333,81.28,80,91,6.31
393,Vardo,NO,2022-05-22 02:52:10,70.3705,31.1107,39.18,87,75,16.11
394,Vanavara,RU,2022-05-22 02:52:10,60.34,102.2797,46.15,80,100,7.45
395,Cantagallo,CO,2022-05-22 02:52:12,7.376,-73.9196,74.95,93,1,1.59
396,Severo-Kurilsk,RU,2022-05-22 02:52:12,50.6789,156.125,46.33,88,76,9.71
397,Turukhansk,RU,2022-05-22 02:52:12,65.8167,87.9833,57.61,63,41,2.66
398,Herouville-Saint-Clair,FR,2022-05-22 02:52:13,49.2109,-0.3065,50.99,100,0,2.3
399,Vanimo,PG,2022-05-22 02:52:13,-2.6741,141.3028,80.29,87,100,3.78
400,Skjervoy,NO,2022-05-22 02:52:14,70.0311,20.9714,42.8,82,89,3.0
401,Xiongyue,CN,2022-05-22 02:52:14,40.1774,122.1228,74.37,49,2,7.36
402,Sandpoint,US,2022-05-22 02:47:48,48.2766,-116.5533,55.54,55,40,6.91
403,Atar,MR,2022-05-22 02:52:15,20.5169,-13.0499,83.59,21,0,2.44
404,Bushehr,IR,2022-05-22 02:52:15,28.9684,50.8385,80.69,47,0,28.77
405,Yar-Sale,RU,2022-05-22 02:52:15,66.8333,70.8333,33.67,72,100,14.18
406,Olafsvik,IS,2022-05-22 02:52:16,64.8945,-23.7142,40.8,84,59,20.18
407,Muros,ES,2022-05-22 02:52:16,42.7762,-9.0603,65.16,91,96,3.06
408,Agadir,MA,2022-05-22 02:53:17,30.4202,-9.5982,64.85,83,58,2.75
409,Axim,GH,2022-05-22 02:53:17,4.8699,-2.2405,74.7,94,100,2.95
410,Ayolas,PY,2022-05-22 02:53:18,-27.4,-56.9,53.6,88,54,4.21
411,Dahra,DZ,2022-05-22 02:53:18,36.2546,0.8519,74.59,33,41,8.5
412,Sayyan,YE,2022-05-22 02:53:18,15.1718,44.3244,61.25,17,11,4.27
413,Marsh Harbour,BS,2022-05-22 02:53:19,26.5412,-77.0636,78.69,88,33,13.06
414,Caravelas,BR,2022-05-22 02:53:19,-17.7125,-39.2481,70.45,73,0,6.93
415,Sioux Lookout,CA,2022-05-22 02:53:19,50.1001,-91.917,39.27,65,100,3.44
416,Nakonde,ZM,2022-05-22 02:53:20,-9.3421,32.745,60.22,85,99,2.71
417,Gua Musang,MY,2022-05-22 02:53:20,4.8823,101.9644,88.97,55,83,1.79
418,Quimper,FR,2022-05-22 02:53:21,48.0,-4.1,55.98,71,0,9.22
419,Arraias,BR,2022-05-22 02:53:21,-12.9288,-46.9437,64.4,52,1,2.86
420,Codrington,AU,2022-05-22 02:53:21,-38.2667,141.9667,59.49,57,5,5.95
421,Acapulco,MX,2022-05-22 02:49:25,16.8634,-99.8901,79.66,71,0,4.0
422,Kawhia,NZ,2022-05-22 02:53:22,-38.0651,174.8183,59.5,71,32,19.66
423,Oktyabrskiy,RU,2022-05-22 02:53:22,54.4815,53.471,38.23,86,76,11.86
424,Kandrian,PG,2022-05-22 02:53:23,-6.2167,149.55,84.07,73,56,6.26
425,Koumac,NC,2022-05-22 02:53:23,-20.5667,164.2833,79.68,76,60,4.14
426,Padang,ID,2022-05-22 02:53:24,-0.9492,100.3543,86.05,70,74,3.09
427,Guatire,VE,2022-05-22 02:53:22,10.4762,-66.5427,70.59,96,30,2.35
428,Nouadhibou,MR,2022-05-22 02:53:24,20.931,-17.0347,64.38,94,56,14.97
429,Najran,SA,2022-05-22 02:53:24,17.4924,44.1277,70.45,12,43,2.28
430,Izhma,RU,2022-05-22 02:53:25,65.0083,53.9113,32.11,79,100,11.86
431,Cururupu,BR,2022-05-22 02:53:25,-1.8283,-44.8683,71.78,98,45,1.23
432,Andra,RU,2022-05-22 02:53:26,62.5147,65.8878,40.44,85,100,20.74
433,Cholet,FR,2022-05-22 02:53:26,47.1667,-1.0,61.84,87,86,9.37
434,Cozumel,MX,2022-05-22 02:53:27,20.5083,-86.9458,82.0,82,44,11.99
435,Inuvik,CA,2022-05-22 02:53:27,68.3499,-133.7218,36.46,64,100,6.91
436,Churachandpur,IN,2022-05-22 02:53:28,24.3333,93.6667,77.99,61,34,3.96
437,Zherdevka,RU,2022-05-22 02:53:29,51.8486,41.4606,45.57,92,100,11.77
438,Salitral,PE,2022-05-22 02:53:29,-4.8572,-80.6811,72.97,65,85,10.49
439,Ryotsu,JP,2022-05-22 02:53:30,38.0833,138.4333,63.75,78,36,2.82
440,Eureka,US,2022-05-22 02:50:06,40.8021,-124.1637,54.36,82,26,5.99
441,Vitoria Do Mearim,BR,2022-05-22 02:53:30,-3.4622,-44.8706,72.05,95,63,1.07
442,Oshikango,NA,2022-05-22 02:53:31,-17.4,15.8833,47.37,25,0,7.78
443,Quatre Cocos,MU,2022-05-22 02:53:31,-20.2078,57.7625,69.91,76,22,11.97
444,Roald,NO,2022-05-22 02:53:31,62.5833,6.1333,51.33,87,100,6.91
445,Opuwo,NA,2022-05-22 02:53:32,-18.0607,13.84,51.85,18,0,5.84
446,Seaham,GB,2022-05-22 02:53:32,54.839,-1.3458,52.12,80,100,1.01
447,Kurduvadi,IN,2022-05-22 02:53:33,18.0833,75.4333,82.17,56,8,19.51
448,Bonavista,CA,2022-05-22 02:53:33,48.6499,-53.1147,46.76,68,82,12.91
449,Pangody,RU,2022-05-22 02:53:33,65.85,74.4859,36.05,86,100,10.02
450,Victoria,HK,2022-05-22 02:49:55,22.2855,114.1577,81.18,85,96,13.0
451,Port Blair,IN,2022-05-22 02:53:34,11.6667,92.75,84.24,84,75,9.22
452,Necochea,AR,2022-05-22 02:53:34,-38.5473,-58.7368,49.28,72,0,4.54
453,Talnakh,RU,2022-05-22 02:53:35,69.4865,88.3972,45.21,85,99,3.06
454,Shebunino,RU,2022-05-22 02:53:35,46.4339,141.8603,61.74,59,86,10.54
455,Rivadavia,AR,2022-05-22 02:53:35,-33.1905,-68.4608,52.29,34,90,4.41
456,Iralaya,HN,2022-05-22 02:53:36,15.0,-83.2333,80.58,85,100,16.51
457,Komsomolskiy,UZ,2022-05-22 02:53:36,40.4272,71.7189,63.32,63,75,6.91
458,Lamar,US,2022-05-22 02:54:37,33.6668,-95.5836,60.71,82,75,16.11
459,Saint-Joseph,RE,2022-05-22 02:54:37,-21.3667,55.6167,66.58,76,13,8.95
460,Endicott,US,2022-05-22 02:54:38,42.0984,-76.0494,77.99,78,49,1.99
461,Carutapera,BR,2022-05-22 02:54:38,-1.195,-46.02,73.18,94,14,3.13
462,Pozoblanco,ES,2022-05-22 02:54:38,38.3791,-4.8483,59.92,81,98,3.42
463,Natal,BR,2022-05-22 02:53:44,-5.795,-35.2094,77.65,100,75,6.91
464,Jhunjhunun,IN,2022-05-22 02:54:39,28.1307,75.4014,90.86,37,0,17.45
465,Alice Springs,AU,2022-05-22 02:54:39,-23.7,133.8833,69.22,32,0,10.36
466,Torrington,US,2022-05-22 02:54:40,41.8007,-73.1212,74.68,88,0,4.36
467,Tena,EC,2022-05-22 02:54:40,-0.9833,-77.8167,68.85,97,56,2.55
468,Burnie,AU,2022-05-22 02:54:40,-41.0667,145.9167,57.94,60,17,3.24
469,Hailey,US,2022-05-22 02:54:41,43.5196,-114.3153,48.06,43,40,5.75
470,Sao Joao Da Barra,BR,2022-05-22 02:54:41,-21.6403,-41.0511,65.07,83,15,4.76
471,Touros,BR,2022-05-22 02:54:42,-5.1989,-35.4608,75.34,89,3,9.98
472,Puerto Baquerizo Moreno,EC,2022-05-22 02:54:42,-0.9,-89.6,71.83,86,55,8.25
473,Jishou,CN,2022-05-22 02:54:43,28.3167,109.7167,65.97,91,100,2.17
474,Airdrie,GB,2022-05-22 02:54:43,55.866,-3.9803,54.16,90,100,9.71
475,Manaure,CO,2022-05-22 02:54:44,11.7751,-72.4445,81.34,68,0,21.43
476,Rawson,AR,2022-05-22 02:50:49,-43.3002,-65.1023,58.95,45,93,20.74
477,Nishihara,JP,2022-05-22 02:54:44,26.1842,127.7558,80.26,77,40,13.8
478,Viedma,AR,2022-05-22 02:54:45,-40.8135,-62.9967,55.63,41,100,16.31
479,Iqaluit,CA,2022-05-22 02:54:45,63.7506,-68.5145,33.53,86,100,23.02
480,Tinskoy,RU,2022-05-22 02:54:45,56.1525,96.9161,62.22,38,90,7.14
481,Bilma,NE,2022-05-22 02:54:46,18.6853,12.9164,80.08,16,2,11.45
482,Camacupa,AO,2022-05-22 02:54:46,-12.0167,17.4833,54.46,66,99,4.81
483,Broken Hill,AU,2022-05-22 02:54:46,-31.95,141.4333,64.17,57,22,12.01
484,Yulara,AU,2022-05-22 02:54:47,-25.2406,130.9889,68.16,31,51,8.72
485,Awbari,LY,2022-05-22 02:54:47,26.5921,12.7805,67.57,14,0,9.4
486,Kamaishi,JP,2022-05-22 02:54:48,39.2667,141.8833,58.35,87,100,4.88
487,Goianesia,BR,2022-05-22 02:54:48,-15.3175,-49.1175,56.08,31,0,1.39
488,Kirakira,SB,2022-05-22 02:54:48,-10.4544,161.9205,84.18,69,20,4.94
489,Santa Maria,BR,2022-05-22 02:54:49,-29.6842,-53.8069,47.5,100,86,0.0
490,Mahon,ES,2022-05-22 02:54:49,39.8885,4.2658,64.96,100,0,8.05
491,Kendari,ID,2022-05-22 02:54:50,-3.945,122.4989,85.08,68,34,0.85
492,Eyemouth,GB,2022-05-22 02:54:50,55.8713,-2.0901,54.23,82,90,11.12
493,Fort Nelson,CA,2022-05-22 02:54:50,58.8053,-122.7002,65.79,20,40,11.5
494,San Pedro,PH,2022-05-22 02:54:51,14.35,121.0167,88.83,71,75,3.44
495,Boende,CD,2022-05-22 02:54:51,-0.2167,20.8667,69.98,90,99,0.98
496,Boquira,BR,2022-05-22 02:54:51,-12.8231,-42.7306,65.75,77,31,3.2
497,Fukue,JP,2022-05-22 02:54:52,32.6881,128.8419,77.36,44,0,12.66
498,Tindivanam,IN,2022-05-22 02:54:52,12.25,79.65,89.1,46,98,13.53
499,Argentan,FR,2022-05-22 02:54:53,48.75,-0.0167,50.95,95,100,2.86
500,Umm Kaddadah,SD,2022-05-22 02:54:53,13.6017,26.6876,79.18,19,100,8.19
501,Tagusao,PH,2022-05-22 02:54:53,9.1924,117.8141,85.05,69,96,2.39
502,Bambanglipuro,ID,2022-05-22 02:54:54,-7.95,110.2833,84.9,65,70,3.96
503,Tiznit,MA,2022-05-22 02:54:54,29.5833,-9.5,70.32,46,93,1.1
504,Makarov,RU,2022-05-22 02:54:55,48.6333,142.8,49.33,83,100,2.08
505,Sungaipenuh,ID,2022-05-22 02:55:55,-2.0833,101.3833,77.76,60,67,3.91
506,Miles City,US,2022-05-22 02:55:55,46.4083,-105.8406,40.73,54,76,4.7
507,Ponta Do Sol,PT,2022-05-22 02:55:56,32.6667,-17.1,66.83,80,92,3.29
508,Camacha,PT,2022-05-22 02:55:56,33.0833,-16.3333,62.02,77,20,9.22
509,Nioki,CD,2022-05-22 02:55:56,-2.7167,17.6833,70.93,96,99,1.63
510,Lyngdal,NO,2022-05-22 02:55:57,58.1376,7.07,49.89,86,99,6.73
511,Rauma,FI,2022-05-22 02:55:57,61.1272,21.5113,41.04,63,100,6.55
512,Sulangan,PH,2022-05-22 02:55:57,11.1373,123.7228,83.71,72,100,5.39
513,Paita,PE,2022-05-22 02:55:58,-5.0892,-81.1144,67.08,81,90,14.72
514,Cairns,AU,2022-05-22 02:55:21,-16.9167,145.7667,85.06,70,75,10.36
515,Trofors,NO,2022-05-22 02:55:58,65.5333,13.4063,48.36,90,100,2.48
516,Evensk,RU,2022-05-22 02:55:59,61.95,159.2333,38.17,96,100,2.91
517,Puerto Ayacucho,VE,2022-05-22 02:55:59,5.6639,-67.6236,74.53,92,100,5.37
518,Maneromango,TZ,2022-05-22 02:56:00,-7.1988,38.7848,65.62,98,100,2.57
519,Toora-Khem,RU,2022-05-22 02:56:00,52.4675,96.11,70.23,30,1,3.69
520,Zhangye,CN,2022-05-22 02:56:00,38.9342,100.4517,78.04,17,75,2.3
521,Saint Pete Beach,US,2022-05-22 02:56:01,27.7253,-82.7412,78.03,73,62,5.99
522,Celestun,MX,2022-05-22 02:56:01,20.8667,-90.4,78.62,83,42,14.88
523,Buncrana,IE,2022-05-22 02:56:02,55.1333,-7.45,54.81,87,100,13.0
524,Mehamn,NO,2022-05-22 02:56:02,71.0357,27.8492,40.91,96,100,6.89
525,Grand-Santi,GF,2022-05-22 02:56:02,4.25,-54.3833,72.14,99,100,2.33
526,Kenai,US,2022-05-22 02:56:03,60.5544,-151.2583,56.93,35,45,6.64
527,Luanda,AO,2022-05-22 02:56:03,-8.8368,13.2343,70.34,90,68,7.87
528,Le Havre,FR,2022-05-22 02:56:03,49.4938,0.1077,50.92,87,0,2.3
529,Anloga,GH,2022-05-22 02:56:04,5.7947,0.8973,77.49,86,100,18.05
530,Araguari,BR,2022-05-22 02:56:04,-18.6472,-48.1872,59.29,53,2,4.47
531,Rio Gallegos,AR,2022-05-22 02:51:30,-51.6226,-69.2181,39.25,70,0,12.66
532,Tutoia,BR,2022-05-22 02:56:05,-2.7619,-42.2744,76.44,85,46,4.09
533,Murray Bridge,AU,2022-05-22 02:56:05,-35.1167,139.2667,66.13,52,96,9.37
534,Douentza,ML,2022-05-22 02:56:06,14.9951,-2.9517,84.74,44,18,5.57
535,Clyde River,CA,2022-05-22 02:56:06,70.4692,-68.5914,19.63,93,100,9.22
536,Milagres,BR,2022-05-22 02:53:13,-7.3133,-38.9456,75.97,88,25,7.63
537,Tan An,VN,2022-05-22 02:56:07,10.5333,106.4167,86.02,76,100,9.22
538,Benguela,AO,2022-05-22 02:56:07,-12.5763,13.4055,68.23,79,63,3.31
539,Floro,NO,2022-05-22 02:56:07,61.5996,5.0328,49.96,93,100,9.22
540,Puerto Escondido,MX,2022-05-22 02:56:08,15.85,-97.0667,80.28,72,88,6.69
541,Kawalu,ID,2022-05-22 02:56:08,-7.3817,108.2082,76.37,88,96,0.72
542,Ruwi,OM,2022-05-22 02:56:09,23.5996,58.5507,94.08,37,0,7.36
543,Oudtshoorn,ZA,2022-05-22 02:56:09,-33.5907,22.2014,46.76,66,29,3.15
544,Maceio,BR,2022-05-22 02:51:29,-9.6658,-35.7353,74.64,94,75,4.61
545,Aquidauana,BR,2022-05-22 02:56:09,-20.4711,-55.7872,57.83,59,7,4.7
546,Mitsamiouli,KM,2022-05-22 02:56:10,-11.3847,43.2844,78.8,74,64,5.64
547,Reconquista,AR,2022-05-22 02:56:10,-29.15,-59.65,54.3,85,100,5.3
548,Pontes E Lacerda,BR,2022-05-22 02:56:11,-15.2261,-59.3353,64.11,67,26,3.09
549,Vadso,NO,2022-05-22 02:56:11,70.0744,29.7487,40.08,93,100,9.22
550,Xining,CN,2022-05-22 02:56:11,36.6167,101.7667,62.82,42,0,2.3
551,Meulaboh,ID,2022-05-22 02:57:12,4.1363,96.1285,81.54,80,94,0.63
552,Raga,SS,2022-05-22 02:57:13,8.4596,25.678,72.81,76,100,3.11
553,Phuket,TH,2022-05-22 02:57:13,8.0,98.25,87.1,74,20,13.8
554,Quartucciu,IT,2022-05-22 02:57:13,39.2519,9.1794,68.0,75,0,6.91
555,Ostrovnoy,RU,2022-05-22 02:57:14,68.0531,39.5131,30.88,70,59,9.26
